city,yearweek,week_dt,units_week,avg_price_week,revenue_week_proxy
NYC,201348,2013-11-25,92682,5.487398898809524,508583.10473946435
NYC,201349,2013-12-02,114910,5.486487226241205,630452.2471673768
NYC,201350,2013-12-09,105565,5.483426551212271,578857.9238787234
NYC,201351,2013-12-16,103560,5.486731441263574,568205.9080572557
NYC,201352,2013-12-23,88920,5.484301752313447,487664.1118157117
NYC,201401,2013-12-30,108952,5.4874788638589616,597871.7971751615
NYC,201402,2014-01-06,111262,5.495549848706686,611445.8672668033
NYC,201403,2014-01-13,107366,5.498693911098142,590372.7704589631
NYC,201404,2014-01-20,105408,5.498819763611704,579619.5936427824
NYC,201405,2014-01-27,103056,5.498743299864839,566678.4895108709
NYC,201406,2014-02-03,115132,5.506285712913144,633949.686699116
NYC,201407,2014-02-10,107745,5.515251525585844,594240.7756242468
NYC,201408,2014-02-17,104818,5.5500438646516495,581744.4978050566
NYC,201409,2014-02-24,105688,5.55503320445115,587100.3493120332
NYC,201410,2014-03-03,108572,5.558412028523175,603487.9107608182
NYC,201411,2014-03-10,112245,5.569053117416464,625098.367164411
NYC,201412,2014-03-17,106839,5.574046747816391,595525.5804899554
NYC,201413,2014-03-24,106576,5.5769356964136785,594367.4987809842
NYC,201414,2014-03-31,116279,5.576828874086409,648468.0846498936
NYC,201415,2014-04-07,119087,5.580298311340777,664540.9850026391
NYC,201416,2014-04-14,115515,5.571022636998896,643536.6799129276
NYC,201417,2014-04-21,109896,5.5644690799120236,611512.8940060118
NYC,201418,2014-04-28,115145,5.56945783847981,641295.2228117577
NYC,201419,2014-05-05,110721,5.570567432112266,616778.7966509021
NYC,201420,2014-05-12,112156,5.564503153972005,624092.4157368842
NYC,201421,2014-05-19,102932,5.560629719931116,572366.7383319497
NYC,201422,2014-05-26,108106,5.562486693183873,601338.1864533358
NYC,201423,2014-06-02,117206,5.561798728813559,651876.181809322
NYC,201424,2014-06-09,115120,5.564961857245595,640638.4090061128
NYC,201425,2014-06-16,115653,5.571644539019801,644377.4058712571
NYC,201426,2014-06-23,109344,5.575200751207298,609614.7509400108
NYC,201427,2014-06-30,123888,5.578697607570077,691133.6892066416
NYC,201428,2014-07-07,120686,5.580743533291737,673517.6140588466
NYC,201429,2014-07-14,113868,5.583197234326367,635747.5026782748
NYC,201430,2014-07-21,110689,5.581457302573203,617805.9273645253
NYC,201431,2014-07-28,117123,5.578346645423969,653352.6941519915
NYC,201432,2014-08-04,120707,5.57833434459579,673344.003733124
NYC,201433,2014-08-11,115872,5.576509671436142,646161.3286486487
NYC,201434,2014-08-18,117282,5.576675953053301,654043.7091259973
NYC,201435,2014-08-25,107657,5.573969440042261,600076.8280066297
NYC,201436,2014-09-01,119743,5.574539729634831,667512.1108456636
NYC,201437,2014-09-08,115763,5.578382533976326,645770.2972807013
NYC,201438,2014-09-15,113261,5.578931485859382,631875.3590199194
NYC,201439,2014-09-22,108625,5.57917401836467,606037.7777448623
NYC,201440,2014-09-29,118549,5.57966758976151,661464.0130986372
NYC,201441,2014-10-06,113880,5.582193015569279,635700.1406130295
NYC,201442,2014-10-13,108006,5.580037112327339,602677.4883540266
NYC,201443,2014-10-20,104059,5.581261210859572,580780.4603408362
NYC,201444,2014-10-27,107809,5.579964305507447,601570.3718124523
NYC,201445,2014-11-03,112312,5.580207641052268,626724.2805818623
NYC,201446,2014-11-10,105649,5.580508008302344,589575.0905691343
NYC,201447,2014-11-17,102922,5.582384774338578,574550.2057444751
NYC,201448,2014-11-24,97201,5.585453200310962,542911.6365234258
NYC,201449,2014-12-01,108503,5.586046436583262,606102.7965085936
NYC,201450,2014-12-08,101378,5.58555,566251.8879
NYC,201451,2014-12-15,98479,5.581902634978042,549700.1895900026
NYC,201452,2014-12-22,85239,5.580466826964362,475673.41186361527
NYC,201501,2014-12-29,102262,5.586472208436724,571283.8209791563
NYC,201502,2015-01-05,106048,5.586481190740583,592435.1573156574
NYC,201503,2015-01-12,102118,5.587005361404705,570533.8134959256
NYC,201504,2015-01-19,103695,5.585654714091218,579204.4655776889
NYC,201505,2015-01-26,102720,5.586299022358242,573824.6355766386
NYC,201506,2015-02-02,112074,5.593120944453882,626843.4367287244
NYC,201507,2015-02-09,107276,5.597848371224974,600514.7818715303
NYC,201508,2015-02-16,100397,5.601523007123474,562376.1053461754
NYC,201509,2015-02-23,101953,5.602242728737386,571165.4529229627
NYC,201510,2015-03-02,109557,5.605772342769962,614151.6005568487
NYC,201511,2015-03-09,109866,5.611039112390954,616462.4231219445
NYC,201512,2015-03-16,105247,5.615110019463485,590973.4842184733
NYC,201513,2015-03-23,103602,5.612462790501142,581462.3700214992
NYC,201514,2015-03-30,115285,5.617333167481869,647594.2542131472
NYC,201515,2015-04-06,110486,5.619624612141653,620889.8448970827
NYC,201516,2015-04-13,104393,5.62498331647277,587208.8833565419
NYC,201517,2015-04-20,107467,5.624427521698828,604440.352474408
NYC,201518,2015-04-27,110370,5.623096445118356,620621.154647713
NYC,201519,2015-05-04,110945,5.623469863590435,623895.8640160408
NYC,201520,2015-05-11,108316,5.623081681959761,609069.7154631534
NYC,201521,2015-05-18,103691,5.611582751728158,581870.6271094445
NYC,201522,2015-05-25,109704,5.608740528451917,615301.2709332891
NYC,201523,2015-06-01,122012,5.61133235464395,684649.8832548176
NYC,201524,2015-06-08,121954,5.6115788890725735,684354.4918379566
NYC,201525,2015-06-15,116107,5.614475940160344,651879.9579841971
NYC,201526,2015-06-22,117038,5.614175460781882,657071.86757899
NYC,201527,2015-06-29,125161,5.614294026274478,702690.6546225399
NYC,201528,2015-07-06,125666,5.613946324743971,705482.1788452758
NYC,201529,2015-07-13,123821,5.613948476591529,695124.7143200396
NYC,201530,2015-07-20,118422,5.6080467184017175,664116.1084865682
NYC,201531,2015-07-27,124147,5.607029725270192,696095.9193031186
NYC,201532,2015-08-03,131150,5.607184606500578,735382.2611425509
NYC,201533,2015-08-10,128338,5.6057857614255076,719435.3330498268
NYC,201534,2015-08-17,125284,5.6030747155812035,701975.6126668755
NYC,201535,2015-08-24,119222,5.604403691496374,668168.2169075807
NYC,201536,2015-08-31,123526,5.602838657331136,692096.2479854859
NYC,201537,2015-09-07,132768,5.605458100650688,744225.4611071906
NYC,201538,2015-09-14,123343,5.606897471377976,691571.5548121737
NYC,201539,2015-09-21,124229,5.60763935154707,696631.429003341
NYC,201540,2015-09-28,127411,5.606306342025171,714305.097343769
NYC,201541,2015-10-05,128232,5.608150896529034,719144.4057637111
NYC,201542,2015-10-12,124241,5.608299868410231,696780.7839511556
NYC,201543,2015-10-19,118244,5.609309056541749,663267.1400817225
NYC,201544,2015-10-26,118730,5.609649905497576,666033.7332797272
NYC,201545,2015-11-02,119131,5.6117569856262834,668534.2214546448
NYC,201546,2015-11-09,113594,5.615236662286465,637857.1934157687
NYC,201547,2015-11-16,111429,5.61437950065703,625604.6933787122
NYC,201548,2015-11-23,101499,5.614482499794695,569864.3592466618
NYC,201549,2015-11-30,116435,5.612996739755276,653549.2753934055
NYC,201550,2015-12-07,110374,5.6141497988010185,619656.1698928636
NYC,201551,2015-12-14,112256,5.612170165065287,629999.7740495688
NYC,201552,2015-12-21,94202,5.613417529749692,528795.1581374805
NYC,201553,2015-12-28,112781,,
NYC,201601,2016-01-04,121246,5.614559729175216,680742.9089235782
NYC,201602,2016-01-11,114668,5.615908452322337,643964.9904108978
NYC,201603,2016-01-18,119355,5.615423219560223,670228.8383706105
NYC,201604,2016-01-25,118081,5.616082047915984,663152.5842999673
NYC,201605,2016-02-01,121367,5.613593486464315,681305.0006717145
NYC,201606,2016-02-08,122370,5.612212543068088,686766.448895242
NYC,201607,2016-02-15,125341,5.611922712364709,703404.004690505
NYC,201608,2016-02-22,120394,5.612500573958675,675711.3941011807
NYC,201609,2016-02-29,126906,5.609331141357822,711857.7778251558
NYC,201610,2016-03-07,125337,5.608732912430305,702981.7570452772
NYC,201611,2016-03-14,115897,5.609708855362414,650148.4272099377
NYC,201612,2016-03-21,126268,5.609491833387996,708299.3148182355
NYC,201613,2016-03-28,126424,5.610050311577566,709245.0005908821
NYC,201614,2016-04-04,130943,5.61039863069859,734642.4278995655
NYC,201615,2016-04-11,122216,5.610242349950804,685661.3790415875
NYC,201616,2016-04-18,124588,5.610976008527387,699060.2789504101
PHI,201104,2011-01-24,17312,,
PHI,201105,2011-01-31,56152,5.140967837837838,288675.6260302703
PHI,201106,2011-02-07,52412,5.311159877862596,278368.5115185344
PHI,201107,2011-02-14,46902,5.341492367962855,250526.67504219385
PHI,201108,2011-02-21,42201,5.36600149844501,226450.6292358779
PHI,201109,2011-02-28,48107,5.369277398779812,258299.82782310044
PHI,201110,2011-03-07,48006,5.366750594594595,257636.2290441081
PHI,201111,2011-03-14,46243,5.3972082957858465,249583.1032220249
PHI,201112,2011-03-21,41280,5.404377943485087,223092.7215070644
PHI,201113,2011-03-28,45477,5.409190398550725,245993.7517548913
PHI,201114,2011-04-04,45419,5.414570568732467,245924.3806612599
PHI,201115,2011-04-11,45971,5.418831695085256,249109.1118547643
PHI,201116,2011-04-18,37286,5.428154410674574,202394.16535641215
PHI,201117,2011-04-25,38859,5.431939598137712,211079.74084403334
PHI,201118,2011-05-02,41579,5.425025072957198,225567.11750848734
PHI,201119,2011-05-09,44820,5.428938125151002,243325.0067692679
PHI,201120,2011-05-16,37538,5.425490681435107,203662.06919971106
PHI,201121,2011-05-23,36470,5.41444206863451,197464.70224310056
PHI,201122,2011-05-30,44003,5.429495121370776,238914.07382567824
PHI,201123,2011-06-06,47780,5.425955144618303,259252.13680986254
PHI,201124,2011-06-13,43675,5.430059386792452,237157.84371816035
PHI,201125,2011-06-20,38974,5.428899083431257,211585.9128776498
PHI,201126,2011-06-27,42829,5.428875890346767,232513.32550766168
PHI,201127,2011-07-04,46271,5.42928910151692,251218.6360162894
PHI,201128,2011-07-11,48583,5.434631815012782,264030.717468766
PHI,201129,2011-07-18,43542,5.431602429993057,236502.8330067577
PHI,201130,2011-07-25,40196,5.435893590039197,218501.17874521555
PHI,201131,2011-08-01,47529,5.444103643446379,258752.80206936295
PHI,201132,2011-08-08,46938,5.431968936460943,254965.75793960373
PHI,201133,2011-08-15,44060,5.427683439057545,239143.73232487543
PHI,201134,2011-08-22,40673,5.428973307761733,220812.63134659294
PHI,201135,2011-08-29,46386,5.434250945520036,252073.1643588924
PHI,201136,2011-09-05,48174,5.443445621090259,262232.54935040214
PHI,201137,2011-09-12,47957,5.450046316492322,261367.87120002226
PHI,201138,2011-09-19,41264,5.454266681445356,225064.86034316116
PHI,201139,2011-09-26,46630,5.45063065548444,254162.90746523946
PHI,201140,2011-10-03,53113,5.453468300725435,289650.06185643
PHI,201141,2011-10-10,52834,5.457936313828621,288364.60720482137
PHI,201142,2011-10-17,43262,5.4580027528949095,236124.11509573957
PHI,201143,2011-10-24,43280,5.459804899825784,236300.35606445992
PHI,201144,2011-10-31,52114,5.463261981316532,284712.43489432975
PHI,201145,2011-11-07,50881,5.459779418150238,277799.03657490225
PHI,201146,2011-11-14,47737,5.458569492627928,260575.73186957938
PHI,201147,2011-11-21,41134,5.4588222222222225,224543.1932888889
PHI,201148,2011-11-28,49820,5.461036561691113,272068.8415034513
PHI,201149,2011-12-05,54098,5.456358918569582,295178.10477677727
PHI,201150,2011-12-12,52319,5.456001246507629,285452.52921603265
PHI,201151,2011-12-19,42520,5.4580235470727,232075.1612215312
PHI,201152,2011-12-26,45379,5.457310706638116,247647.30255653104
PHI,201201,2012-01-02,56894,5.455502109974424,310385.3370448849
PHI,201202,2012-01-09,56247,5.448697774480712,306472.9037212166
PHI,201203,2012-01-16,49186,5.4475915649978965,267945.23871598655
PHI,201204,2012-01-23,45938,5.447920910800084,250266.59080033426
PHI,201205,2012-01-30,57730,5.458032836130101,315092.23562979075
PHI,201206,2012-02-06,59352,5.471439157245633,324740.8568608428
PHI,201207,2012-02-13,52855,5.491335373043301,290244.5311422037
PHI,201208,2012-02-20,48539,5.500973701233071,267011.76248415204
PHI,201209,2012-02-27,54567,5.531664892978595,301846.358215163
PHI,201210,2012-03-05,58168,5.554381219175379,323087.24675699347
PHI,201211,2012-03-12,55005,5.5593556313328145,305792.3565014615
PHI,201212,2012-03-19,49108,5.555026327005037,272796.23286656337
PHI,201213,2012-03-26,47869,5.541143875192604,265249.0161615948
PHI,201214,2012-04-02,57138,5.538578509698483,316463.29888715193
PHI,201215,2012-04-09,55560,5.532091663479924,307363.01282294455
PHI,201216,2012-04-16,45664,5.52611455792683,252344.49517317076
PHI,201217,2012-04-23,45381,5.521725658518098,250581.4321092098
PHI,201218,2012-04-30,57734,5.481526839587932,316470.4705567697
PHI,201219,2012-05-07,56077,5.468091686161598,306634.1774848839
PHI,201220,2012-05-14,58060,5.4570241034790365,316834.81944799284
PHI,201221,2012-05-21,53028,5.458357393928635,289445.7758852476
PHI,201222,2012-05-28,62266,5.455793663960466,339710.44828016235
PHI,201223,2012-06-04,69907,5.454616434981524,381315.8711202534
PHI,201224,2012-06-11,73122,5.451013953081232,398589.04227720585
PHI,201225,2012-06-18,64179,5.456134287709497,350169.24245090777
PHI,201226,2012-06-25,62893,5.4588562489136105,343323.8460629237
PHI,201227,2012-07-02,78741,5.53584012409514,435897.5872113754
PHI,201228,2012-07-09,73771,5.550609656468979,409474.02496737306
PHI,201229,2012-07-16,61403,5.560142043721403,341409.40191062534
PHI,201230,2012-07-23,55472,5.559157540016849,308377.58705981466
PHI,201231,2012-07-30,67400,5.563386564911104,374972.2544750084
PHI,201232,2012-08-06,69730,5.574150417083751,388685.50858324993
PHI,201233,2012-08-13,66808,5.583806124481328,373042.9195643486
PHI,201234,2012-08-20,56724,5.576616537382407,316327.9964664796
PHI,201235,2012-08-27,64091,5.572000921810699,357115.1110797695
PHI,201236,2012-09-03,72266,5.576557793488983,402995.5255042749
PHI,201237,2012-09-10,70623,5.57535,393747.94305
PHI,201238,2012-09-17,60669,5.584930307491004,338832.1368251717
PHI,201239,2012-09-24,56902,5.584400048907728,317763.53158294753
PHI,201240,2012-10-01,68364,5.586942850162867,381945.76100853423
PHI,201241,2012-10-08,67931,5.595663878945656,380119.04296065733
PHI,201242,2012-10-15,53899,5.593092491467576,301462.0921976109
PHI,201243,2012-10-22,55449,5.535370813697769,306930.7762487276
PHI,201244,2012-10-29,70471,5.524217147262914,389297.10658476484
PHI,201245,2012-11-05,77030,5.5193186513409955,425153.11571279686
PHI,201246,2012-11-12,71461,5.51726057501147,394268.95795089466
PHI,201247,2012-11-19,55903,5.51322034182817,308205.55676922016
PHI,201248,2012-11-26,63545,5.521680465895249,350875.1852053136
PHI,201249,2012-12-03,76575,5.520373708206687,422722.61670592707
PHI,201250,2012-12-10,73439,5.519165636363636,405322.00516890903
PHI,201251,2012-12-17,70253,5.51726115814938,387604.1481434684
PHI,201252,2012-12-24,55322,5.517042160120846,305213.80638220545
PHI,201301,2012-12-31,78120,5.51294250485727,430671.06847944995
PHI,201302,2013-01-07,75748,5.520215980377582,418145.3200816411
PHI,201303,2013-01-14,72226,5.519490579173456,398650.726571382
PHI,201304,2013-01-21,59953,5.526457128083912,331327.6842000148
PHI,201305,2013-01-28,69738,5.520293541758402,384974.23101514747
PHI,201306,2013-02-04,76017,5.520103055108902,419621.6739402134
PHI,201307,2013-02-11,88548,5.51855715116279,488657.19862116274
PHI,201308,2013-02-18,68951,5.517754801444043,380454.7113143682
PHI,201309,2013-02-25,76097,5.514883762034775,419666.1096395603
PHI,201310,2013-03-04,77155,5.5174435179897205,425698.3546304969
PHI,201311,2013-03-11,79235,5.519091148427494,437305.1871456525
PHI,201312,2013-03-18,65760,5.513630511838934,362576.3424585283
PHI,201313,2013-03-25,65442,5.5141637982195855,360857.9072830861
PHI,201314,2013-04-01,79912,5.505271587234641,439937.26307909464
PHI,201315,2013-04-08,74656,5.50166993006993,410732.6702993007
PHI,201316,2013-04-15,61843,5.494826509040334,339816.5557985814
PHI,201317,2013-04-22,52885,5.489594541182974,290317.2073104616
PHI,201318,2013-04-29,64766,5.485407605400937,355267.9089713971
PHI,201319,2013-05-06,67859,5.496548819005768,372990.3063089124
PHI,201320,2013-05-13,66526,5.502304540481401,366046.3118600657
PHI,201321,2013-05-20,58333,5.498352236160349,320735.3809919416
PHI,201322,2013-05-27,63560,5.497910946423715,349447.2197546913
PHI,201323,2013-06-03,73657,5.477908993634024,403486.3427441013
PHI,201324,2013-06-10,70306,5.473680186511691,384832.55919289094
PHI,201325,2013-06-17,62348,5.46616844516303,340804.6702190246
PHI,201326,2013-06-24,60999,5.479215290806755,334226.6535239212
PHI,201327,2013-07-01,72411,5.482358031295974,396983.0274041728
PHI,201328,2013-07-08,78659,5.501067768595041,432708.48960991733
PHI,201329,2013-07-15,68333,5.501420883640706,375928.59324182034
PHI,201330,2013-07-22,58658,5.513861045820679,323432.0612257494
PHI,201331,2013-07-29,66335,5.514515270092226,365805.37044156785
PHI,201332,2013-08-05,72721,5.513988037899724,400982.7241041058
PHI,201333,2013-08-12,74352,5.505600209973753,409352.3868119685
PHI,201334,2013-08-19,63083,5.500265479774839,346973.2472606362
PHI,201335,2013-08-26,69448,5.495931275290432,381681.4352063699
PHI,201336,2013-09-02,78334,5.496254192708333,430543.57593161456
PHI,201337,2013-09-09,81730,5.500922323166775,449590.38147242053
PHI,201338,2013-09-16,66379,5.501595286805645,365190.3935428719
PHI,201339,2013-09-23,63975,5.50704086035396,352312.93904114456
PHI,201340,2013-09-30,77363,5.505116542031976,425892.33104121976
PHI,201341,2013-10-07,75946,5.5060572274424,418163.02219534054
PHI,201342,2013-10-14,68761,5.500346903905448,378209.3534594425
PHI,201343,2013-10-21,61511,5.50052380464043,338342.7197472375
PHI,201344,2013-10-28,69652,5.5008733870967745,383146.8331580645
PHI,201345,2013-11-04,73270,5.497975473387922,402836.66293513303
PHI,201346,2013-11-11,70421,5.495714638199948,387013.72053667856
PHI,201347,2013-11-18,63534,5.498965827797649,349371.2949032959
PHI,201348,2013-11-25,59250,5.502352073497511,326014.36035472754
PHI,201349,2013-12-02,76605,5.503970094291539,421631.6290732033
PHI,201350,2013-12-09,75228,5.501282901093313,413850.51008344773
PHI,201351,2013-12-16,63760,5.499972731886817,350678.2613851034
PHI,201352,2013-12-23,56071,5.502868347055099,308551.33108772646
PHI,201401,2013-12-30,74160,5.508585234729934,408516.6810075719
PHI,201402,2014-01-06,74875,5.508160198692154,412423.494877075
PHI,201403,2014-01-13,72305,5.505969412795793,398109.11839219986
PHI,201404,2014-01-20,60774,5.502622276301011,334416.36621991766
PHI,201405,2014-01-27,65941,5.497944725370532,362539.97313565825
PHI,201406,2014-02-03,78039,5.498916865375062,429129.97325700446
PHI,201407,2014-02-10,79838,5.506457762669963,439624.5748560445
PHI,201408,2014-02-17,69814,5.52646072700479,385824.3291951124
PHI,201409,2014-02-24,69903,5.547484183548939,387785.78688262147
PHI,201410,2014-03-03,78681,5.551637515166222,436808.3913307935
PHI,201411,2014-03-10,77722,5.560017656306687,432135.6922834684
PHI,201412,2014-03-17,64007,5.56384660568127,356125.12968984107
PHI,201413,2014-03-24,63061,5.563575896820637,350844.6596294062
PHI,201414,2014-03-31,75991,5.56376716954023,422796.23098053166
PHI,201415,2014-04-07,75454,5.561293264867447,419621.82200730836
PHI,201416,2014-04-14,72080,5.555673066857008,400452.9146590531
PHI,201417,2014-04-21,62430,5.552652402990389,346652.08951868996
PHI,201418,2014-04-28,68277,5.5575318595578675,379451.6027750325
PHI,201419,2014-05-05,68539,5.555784537418974,380787.9164101591
PHI,201420,2014-05-12,73274,5.554666255144033,407012.6151794239
PHI,201421,2014-05-19,60057,5.552515931487564,333467.4492973486
PHI,201422,2014-05-26,61846,5.555980833626039,343615.19063643605
PHI,201423,2014-06-02,77408,5.556525610468513,430119.53445514664
PHI,201424,2014-06-09,75410,5.5553307799767175,418927.49411804427
PHI,201425,2014-06-16,67405,5.560582547060191,374811.06658459216
PHI,201426,2014-06-23,60959,5.565618450655225,339274.53513349185
PHI,201427,2014-06-30,77304,5.5661727914785235,430287.4214724558
PHI,201428,2014-07-07,77503,5.573417912862591,431956.6085005894
PHI,201429,2014-07-14,71819,5.572889516129033,400239.352158871
PHI,201430,2014-07-21,61659,5.575184329730972,343760.29058688204
PHI,201431,2014-07-28,71449,5.572749919706355,398167.4090130993
PHI,201432,2014-08-04,73081,5.576168243785085,407511.95142405777
PHI,201433,2014-08-11,78161,5.5765841057329215,435871.39028819086
PHI,201434,2014-08-18,67316,5.580896457142857,375683.6259090286
PHI,201435,2014-08-25,68988,5.578724421124672,384865.0403645489
PHI,201436,2014-09-01,79801,5.583205338645418,445545.369229243
PHI,201437,2014-09-08,76630,5.587066011140161,428136.86843367055
PHI,201438,2014-09-15,65995,5.589117936201612,368853.8381996254
PHI,201439,2014-09-22,62172,5.589409766333938,347504.7839925136
PHI,201440,2014-09-29,76087,5.584220654512513,424886.59693989356
PHI,201441,2014-10-06,77506,5.590524923806298,433299.224744531
PHI,201442,2014-10-13,72841,5.587189794767704,406976.4918406743
PHI,201443,2014-10-20,63434,5.582989365776727,354151.34742868086
PHI,201444,2014-10-27,66733,5.585207687984714,372717.6646422839
PHI,201445,2014-11-03,78672,5.586569801145939,439506.6193957533
PHI,201446,2014-11-10,74753,5.580116177957533,417130.42465085944
PHI,201447,2014-11-17,64259,5.588237919802315,359094.58048857696
PHI,201448,2014-11-24,57923,5.593327257431296,323982.294732193
PHI,201449,2014-12-01,75729,5.59451527948919,423667.0476004369
PHI,201450,2014-12-08,71484,5.5922486462295815,399756.3022270754
PHI,201451,2014-12-15,65836,5.588953990610329,367954.3749258216
PHI,201452,2014-12-22,54043,5.592389911938469,302229.52801089064
PHI,201501,2014-12-29,70928,5.596163997330664,396924.7200026693
PHI,201502,2015-01-05,74370,5.595931497723993,416169.4254857334
PHI,201503,2015-01-12,78458,5.6030601019616535,439604.8894797074
PHI,201504,2015-01-19,63955,5.597058763000664,357959.89318770746
PHI,201505,2015-01-26,69679,5.601187744502155,390285.1608491657
PHI,201506,2015-02-02,89408,5.607616618816254,501365.7866551237
PHI,201507,2015-02-09,84259,5.613826379690949,473015.3969263797
PHI,201508,2015-02-16,71976,5.611173370104798,403869.814486663
PHI,201509,2015-02-23,71116,5.611897076668505,399095.6725043574
PHI,201510,2015-03-02,79263,5.619520286659316,445420.0364814774
PHI,201511,2015-03-09,79357,5.626784391534391,446524.7289589947
PHI,201512,2015-03-16,67206,5.618598920110193,377603.55902492563
PHI,201513,2015-03-23,65196,5.623153711453744,366607.1293719383
PHI,201514,2015-03-30,73034,5.625339324978012,410841.03226044413
PHI,201515,2015-04-06,79307,5.629545032967033,446462.3279295165
PHI,201516,2015-04-13,75149,5.633301911037892,423337.0053125865
PHI,201517,2015-04-20,67318,5.630965030742205,379065.30393950373
PHI,201518,2015-04-27,73601,5.632078327663777,414526.59699438163
PHI,201519,2015-05-04,78230,5.632470765686705,440628.1879996709
PHI,201520,2015-05-11,77263,5.634789293549803,435360.7251875384
PHI,201521,2015-05-18,65424,5.632977330554946,368531.9088742268
PHI,201522,2015-05-25,66464,5.6332641697740735,374409.269779864
PHI,201523,2015-06-01,81971,5.63370382759377,461800.33645168896
PHI,201524,2015-06-08,81717,5.637268732178109,460660.6889873985
PHI,201525,2015-06-15,74743,5.636278734371573,421272.3814431345
PHI,201526,2015-06-22,65183,5.63727824084229,367454.707572823
PHI,201527,2015-06-29,79315,5.636357482732157,447047.693742901
PHI,201528,2015-07-06,84020,5.636808726156545,473604.6691716729
PHI,201529,2015-07-13,81056,5.637620990902116,456963.0070385619
PHI,201530,2015-07-20,69241,5.633387101369863,390061.35628595063
PHI,201531,2015-07-27,75288,5.63236416127972,424049.4329744276
PHI,201532,2015-08-03,83431,5.633734271940397,470028.08404225926
PHI,201533,2015-08-10,79652,5.634965363128492,448836.2611039106
PHI,201534,2015-08-17,71222,5.633660641910396,401240.5782381422
PHI,201535,2015-08-24,71087,5.63317649249644,400445.6173220944
PHI,201536,2015-08-31,85004,5.63239213495454,478775.8610396757
PHI,201537,2015-09-07,86613,5.634939583789705,488059.0221707777
PHI,201538,2015-09-14,80029,5.634238099408802,450902.44085758703
PHI,201539,2015-09-21,72232,5.631504838003503,406774.857458669
PHI,201540,2015-09-28,82475,5.6337985554826,464647.53586342745
PHI,201541,2015-10-05,88687,5.632050147718569,499489.63145071676
PHI,201542,2015-10-12,83543,5.630697287542382,470405.3434931533
PHI,201543,2015-10-19,73417,5.6301958547522695,413352.08906834736
PHI,201544,2015-10-26,73650,5.629644394618834,414623.3096636771
PHI,201545,2015-11-02,83914,5.629635360384994,472405.2216313464
PHI,201546,2015-11-09,83905,5.632829399540632,472622.5507684567
PHI,201547,2015-11-16,74007,5.631688504867111,416784.3711797003
PHI,201548,2015-11-23,65362,5.632586547085202,368157.12189058296
PHI,201549,2015-11-30,86109,5.631835086951766,484951.68750232965
PHI,201550,2015-12-07,80480,5.633415115388822,453377.24848649243
PHI,201551,2015-12-14,78409,5.633602504648365,441725.1387869736
PHI,201552,2015-12-21,64139,5.633166870830143,361305.68992817454
PHI,201553,2015-12-28,79705,,
PHI,201601,2016-01-04,85110,5.632820912173248,479409.38783506514
PHI,201602,2016-01-11,88704,5.632695964125561,499642.6628017937
PHI,201603,2016-01-18,76694,5.633824893361042,432080.56637143175
PHI,201604,2016-01-25,78244,5.633340037182852,440775.05786933505
PHI,201605,2016-02-01,93207,5.6313715363586665,524883.2467893822
PHI,201606,2016-02-08,99258,5.627662558775287,558590.5302589175
PHI,201607,2016-02-15,93591,5.62817101782005,526746.1537287963
PHI,201608,2016-02-22,81993,5.626303542144965,461317.50633109215
PHI,201609,2016-02-29,96760,5.624384606974965,544215.4545708976
PHI,201610,2016-03-07,94497,5.625060992675194,531551.3886248278
PHI,201611,2016-03-14,90945,5.624230086367115,511495.6052046573
PHI,201612,2016-03-21,82579,5.6255142013775,464549.3372355526
PHI,201613,2016-03-28,89390,5.6222987099595505,502577.2816832842
PHI,201614,2016-04-04,99979,5.62560008746037,562441.8711442003
PHI,201615,2016-04-11,95246,5.626061703290697,535859.8729916257
PHI,201616,2016-04-18,85536,5.624456871105281,481093.54292686126
